"","FLAGS_0","FLAGS_3","FLAGS_12","FLAGS_36","LILAC_0","LILAC_3","LILAC_12","LILAC_36","SCOPE_0","SCOPE_3","SCOPE_12","XEROX_0","XEROX_3","XEROX_12","HUMOR_0","HUMOR_3","HUMOR_12","IMAGE_0","IMAGE_3","IMAGE_12","IMAGE_36","REMIX_0","REMIX_3","REMIX_12","REMIX_36","BLUSH_0","BLUSH_3","BLUSH_12","BLUSH_36","VIDEO_0","VIDEO_3","VIDEO_12","VIDEO_36","KAYAK_0","KAYAK_3","KAYAK_12","KAYAK_36","LAKES_0","LAKES_3","LAKES_12","RELIC_0","RELIC_3","RELIC_12","RELIC_36","VISTA_0","VISTA_3","VISTA_12","VISTA_36","SHAWL_0","SHAWL_3","SHAWL_12","QUART_0","QUART_12","QUART_36","VENUE_0","VENUE_3","VENUE_12","VENUE_36","MAGIC_0","MAGIC_3","MAGIC_12","MAGIC_36","PATCH_0","PATCH_3","PATCH_12","FENCE_0","FENCE_3","FENCE_12","FENCE_36","RADIO_0","RADIO_3","RADIO_12","TANGO_0","TANGO_3","TANGO_12","INTRO_0","INTRO_3","INTRO_12","INTRO_36","POETS_0","POETS_3","POETS_12","POETS_36","IVORY_0","IVORY_3","IVORY_12","IVORY_36","WALTZ_0","WALTZ_3","WALTZ_12","WALTZ_36","DAISY_0","DAISY_3","DAISY_12","JUROR_0","JUROR_3","JUROR_12","JUROR_36","ELBOW_0","ELBOW_3","ELBOW_12","ELBOW_36","LASSO_0","LASSO_3","RODEO_0","RODEO_3","RODEO_12","RODEO_36","TOPAZ_0","TOPAZ_3","FOGGY_0","FOGGY_3","FOGGY_12","FOGGY_36","NURSE_0","NURSE_3","NURSE_12","GLASS_0","GLASS_12","HUMAN_0","HUMAN_3","HUMAN_12","HUMAN_36","ORBIT_0","ORBIT_3","FILMS_0","FILMS_3","FILMS_12","EAGLE_0","EAGLE_3","EAGLE_12"
"C52682",23.2482232208819,23.8261351120946,23.7803139802885,23.2230676637297,22.808007522301,23.2332586348607,23.5607346827901,23.5713660054355,22.0633157472072,22.7525762432694,22.3726387287555,22.5837491689937,22.620739335472,22.8092486326374,22.6727900339814,22.339424068507,22.6443179649547,22.4820750240161,21.5803119402217,23.2504216030574,22.2860678409984,22.5596412900389,22.2076581261115,22.6873130983338,23.2340220120612,21.8108822456351,21.692748296533,22.9952069736446,22.9850612135721,23.4800212238761,22.8861107127588,23.8594934596001,24.5320793070056,22.3696607072997,22.0904717044289,23.3750081343092,23.2697944305048,22.9660116250617,23.0932813445493,22.8720439389457,22.7353043864065,22.2105248007389,22.8897508865196,22.6554601899923,22.9327701944094,23.7968544580386,23.5308256542805,23.1927077427598,22.8581212312677,22.9607095589684,23.3829117105651,23.4641143216983,24.0113548955668,23.349380451946,22.5068203830108,22.549836595448,22.8722914255947,23.0753681582312,21.7364242288076,22.5507352794687,23.2050095622621,22.8521983955988,22.9336785900902,23.3219766619705,22.2449372046196,22.6127596332176,22.5163233070001,23.2253925100136,22.4733272239629,22.4462998528661,23.2156711855991,23.1622610074444,21.9229585317397,22.3252403902935,23.2152512551078,22.4226912847532,23.7314234502558,22.7466617213598,23.6078781834766,22.9714449709494,23.2939207652682,23.2205312535403,22.3536715601,22.3190764201751,22.7588256462329,23.4110392147489,23.0761879863141,22.8529464370429,22.6755181976762,22.6699300168059,22.8151966186156,23.0402990867818,22.706465664811,23.1820713474464,23.2742245729661,23.7239411730417,23.8284305525011,23.322641165086,22.7604860622372,22.4836514639457,22.5935901307284,22.8638191386687,NA,22.0000519378257,21.9531385511874,21.0049987767509,21.3082962519403,21.5954796797073,23.5327894171545,23.7105068260529,23.493209607886,23.4732794057382,23.5805532430996,23.4682443057436,22.3847331685559,21.9010966908913,22.2738419732157,22.8120417393207,22.4927878898404,22.5624457752788,22.9957210958502,22.8605734438326,22.161567401681,22.458830367098,22.5019229298201,21.974641799631,22.0978347488741,22.8037864422286,22.7036112937624,22.6194308060047,21.956595236991
"C52677",21.1786484402959,20.6897062726818,21.8955257303036,21.4388816812269,20.4296815443646,20.0211141764565,21.1746020665035,20.6606218295958,20.2639557092979,19.7022504846679,20.0278952004998,20.6369998016018,19.399277924509,20.7064310950538,20.7006699977607,19.195078985984,20.5321694575687,20.0419932879583,16.6218944738141,20.0188521657973,20.6064115386449,20.4812209844858,18.9895026047824,20.9839044661129,21.2947968483781,19.2367359756593,19.3877523071075,20.4059433470328,21.0492935293228,21.8632807447056,19.3266489224389,21.8827202820796,22.3156485010461,19.5232001190079,18.7196695672362,20.7622636131511,20.7699733997781,20.3985057278193,19.3158969386117,20.3612006005738,20.9859919876245,18.5146601246377,20.9266210290591,20.4607848312263,20.796495957322,19.6069401090811,21.0118394157636,21.4079466274654,19.7253096685002,19.7561539614229,20.9287381122891,21.5455711428741,21.5117753307974,21.642644923574,20.3437951260677,18.106332900575,19.7810122542243,20.8496463851995,19.8697745543437,19.2360585838467,21.1909646030229,20.9765067881253,21.7645865473949,21.1837571240824,20.4867191646036,21.4898332641001,18.7651533395976,20.7438909907858,20.6385207625995,20.3603305802774,20.5248926972186,20.9915502171901,20.3055641548332,19.4531962688567,21.4589157035271,20.2668082684174,21.4006308806063,20.0314292935366,22.1441064704648,20.3169598455706,20.4582053303564,20.8257670289615,20.7746431084381,20.2984508252488,19.7444019127874,20.9879911727304,20.8066054727269,20.7986735078754,19.9441157899534,20.7892096453577,21.4832981761377,20.9936177300882,20.0555366474265,20.7637780784116,21.4146336274894,21.6754449736959,21.5566421653247,20.897918556515,22.0216601504979,20.334777382686,20.285134641963,20.4398136405437,20.45188621081,20.2356157714513,20.4779973415944,17.5204959136719,19.2685488533777,19.7292290577339,21.8648666161947,21.6048757790109,20.7768040813198,20.5244039766278,21.4359387881578,21.5448828586743,20.95006530348,20.2696803068723,20.4843538461765,21.3279905918509,20.5264104052054,21.072524525031,20.8727132013487,21.1826265213656,20.7264876015415,20.9128637598281,20.3169035156863,20.7115501921052,19.8415889165786,20.8729378475865,21.5704959513171,21.4621108079428,21.686005025204
"C52478",21.1452343754012,22.1455655785726,21.7254199325504,21.3987009030393,21.0822822551225,21.8147127092399,22.1959230381316,22.0277868979514,20.6326855292921,21.5244584996535,20.8011146910324,19.1095501256375,21.1382874265503,20.3931798954194,20.1109560457216,21.0118244049045,21.3786367153647,21.0229901607196,20.0143079407786,21.8070242843798,20.4910721296166,20.7202952009533,20.3718266189049,21.4586424089496,21.5222448352868,NA,20.3639358157911,NA,21.88811260672,21.0367739396712,21.246940611067,21.8335240261585,22.3088261676842,20.7762828188605,20.8691382001924,21.7039643872079,22.0297681215565,21.0254113075641,21.764380827724,21.7230480214325,20.2357957168918,NA,20.7522940691848,NA,21.4445594646196,22.6062081907469,22.3282793782738,21.9675622542206,20.9531691085022,21.2995395148044,21.7136013135738,20.419945780443,21.2489386342643,21.2220973672138,21.2009925673373,21.2957459572459,21.9984623438891,22.0290829583412,19.5907515014612,21.1503794894811,21.6482943784476,20.5933610298553,NA,21.4212378893808,20.7580678389016,19.3966863017171,21.2824923384749,21.3498114196167,20.4123496599083,20.8736618869864,21.1490803510047,21.1924535625495,NA,21.207589915953,21.1331516216434,20.5948038722173,22.1505328904162,NA,NA,21.2425740377497,21.8852018395593,21.476645354133,NA,20.1258649483662,21.2147785945339,21.3946510914749,21.1220114968132,NA,21.2332164976656,19.5646165601449,21.1101461838119,20.69397181724,20.0128031953009,NA,20.6184518221457,21.9713737484332,21.9449350631608,21.462739895753,20.050120996162,NA,19.8857484980485,20.3443565969355,19.4650741089108,NA,19.7097384490098,18.6321716356867,NA,19.8485862662484,21.5860361900711,21.7448285008159,20.7563820341232,21.2796587519938,20.1220127610992,18.1779790889311,19.6524581349396,19.6883613076775,NA,20.1917110818631,20.2680382099509,20.1609817585022,21.3212344941355,20.3372582034893,20.2141542674592,19.7104533294006,20.1253289603218,19.1253958120527,20.1624540263262,20.9071723444701,18.8781527199414,19.9979333528086,19.2698891462642
"C52477",19.7961394473978,19.8479810076267,20.4008961093441,20.1230920570185,19.5362642929431,19.4071619386026,20.0444861740441,20.0625442344656,19.3072141528696,19.3548842615635,19.1908253862731,19.869245910628,19.3258609944355,19.6604712464356,20.0130827277737,18.5665260664786,20.4045304026669,19.7067202750645,17.7616161564157,19.519607460692,19.3998807853699,19.105164242895,18.8449999218278,20.0304812488428,20.0200575655019,NA,19.6862867853379,NA,20.6423593571003,20.6304173386808,18.9264263068493,20.7240499799684,21.2585620085075,19.217796809015,18.2214596790845,20.3396401772858,20.1180475751243,19.8734456145209,18.742996852701,19.7203762044388,19.852438070149,18.0846371323294,19.6163908967828,19.1222668600875,20.2190822356865,19.7300338900292,20.0295447125428,20.2071394692306,19.8543403362999,19.5618416944935,20.0948367095974,20.6089820946201,20.6163514073317,20.7769791318546,19.3535754582901,19.3080656722707,20.0042725953776,20.2751992459186,19.0613500955378,18.9526360392548,20.3003581466849,20.2612708501784,20.5516725932842,19.7971548726296,19.5279064792868,20.0824687337361,18.6445358151756,19.676570059096,19.6428396756911,19.2149048500701,20.1504141998074,19.9005528702281,18.8316598078185,18.5995642107365,20.47766934409,19.2346747820828,20.5647653953552,19.4173292387179,20.8784835437755,20.1326277470678,19.8786092668771,19.6988487690312,20.3379648270684,19.3716660561636,18.9363273765118,20.122428651047,19.8405074912601,19.8937651577522,19.7816446637616,20.0263667414906,20.631688639617,20.0222228534761,19.6522480436634,NA,20.5239782435569,20.6541788560864,20.4312404935627,19.6473495062882,20.4707998546465,20.0100404123843,19.1498884968501,19.1615181971169,19.9668194413813,NA,20.1629800868068,19.05432609161,19.6349900290938,19.5951955512462,20.4955408237245,20.4369361732016,19.7883646751281,19.5963572104214,20.821619852958,20.3080323324016,19.9547870108733,19.7266838302445,19.4643582860723,20.3051354919333,19.5731867313604,20.3120254091396,19.7916668812735,20.818685928617,20.3207113206087,19.8285223639225,19.7949726480163,19.5604653190075,19.3446990085633,19.7246970294414,20.8733464788046,20.3212983633812,20.4242872794224
"C52713",16.3399543607306,18.0543870410192,17.233638399321,15.641854189084,NA,17.9035053104239,18.6647701714307,18.0177707931537,NA,17.1715482156572,NA,NA,15.6484699370614,NA,NA,17.8677975493742,17.3267893435276,17.2451998623779,NA,15.70911074433,NA,NA,NA,17.1789565658175,17.6836663028229,NA,NA,NA,17.5988230890566,16.7800398842386,15.4793381941495,16.3544215803008,NA,NA,17.0773477431604,16.8279256789859,17.8112617903776,17.3994782107317,17.7754881135534,17.7032885346867,NA,NA,NA,NA,17.9584734193975,18.5387838180069,17.8984478708916,17.4650242720276,18.1542692822588,17.2629573555487,17.8164587114662,NA,16.1236970699691,NA,17.1070637892751,17.2874328303031,18.391751243085,18.5876932922112,NA,16.3463232726601,17.4468652165542,NA,NA,17.777788263787,16.1856110660881,NA,17.0695861255392,17.1848269269111,NA,NA,NA,15.8839319585389,NA,16.7353180230611,16.2800820203964,NA,17.7456808883757,NA,NA,NA,17.7989400339648,NA,NA,NA,16.4056400962042,16.686801422029,17.2879918746384,NA,NA,16.0282946012971,16.4001289489917,16.5096667734017,NA,NA,16.7238209032061,17.3198308594674,17.495995517962,17.1343661531923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2713535960356,NA,16.5179768875575,NA,NA,NA,NA,NA,NA,NA,NA,17.0579177083043,NA,NA,NA,NA,NA,NA,16.6923158171445,NA,NA,NA
"C52474",20.0088443874862,21.2129920507176,20.8418253703493,20.588037481503,19.9933005351034,19.923498688506,20.4795276692563,20.3486255096455,18.8317958621168,20.4066544901827,20.2784505925855,20.0038911866306,20.4206068844847,20.5155035053197,19.9349405320603,20.6321263616736,20.7122079096643,19.9597854912076,19.1842869784557,20.7960055353562,19.5618771123022,19.6141544508727,19.7774864977965,20.3002899916558,20.5115162124348,19.8778472767475,20.0397263258762,20.5906053232348,20.3771745134098,19.4666460770566,19.7483894243654,20.8687652942683,20.9332649023674,19.3552801128436,19.8181514914983,21.3043273665728,20.3678114446651,20.3665858218457,20.7365621352507,20.2766162938712,20.3049049633757,20.6617867945475,20.6962748011497,20.885642012708,20.0112845924997,21.1379792431296,20.5191620688982,20.4029704016489,20.4730318653412,21.1445499589775,20.6889153188606,21.0113064345962,21.060323215822,20.189396282076,20.1950453338123,20.5821603622576,20.8818712413285,20.8682521085465,20.0559562639014,20.969355602905,20.5793177792545,20.3381618360368,19.9194162047519,20.9145179843292,19.9609380537955,20.0400702773403,20.4571994966755,20.887533005292,20.5504349191559,19.9988754832524,20.4214793247585,20.5076407774488,19.5085840173429,20.1339311210608,20.5094618854888,20.2858254986719,20.9357434530638,20.4511104739026,20.9228551207125,20.6308279021223,20.8407986648912,20.6961007186604,20.2661151071534,19.726168257104,20.9778514696834,20.9366048730286,20.4345997239646,20.8278396430098,20.5462727604192,20.5265861573662,20.2931067528079,20.6202117696166,20.4067395962395,20.4955818106266,19.9531378405445,20.8891949715155,20.6457173544799,21.1634218048491,20.2492060631759,20.3624179622653,20.6147727392565,20.3651305766608,19.0939410447285,19.2229434467824,20.3226994715965,20.1237450559604,20.0385667258207,19.8473739655782,21.1453861474193,21.0625060267842,20.3086201124676,20.516923429738,20.6975275753699,20.7330980973298,20.2231403028484,20.3630118160713,20.5664721812921,20.4625811518499,20.2390448921058,20.0766512181344,20.5994207389536,20.3648549504206,20.3383403181721,20.3682304136126,20.5715730507989,19.3086301104351,20.200104768423,19.9944100672738,19.7622960594767,19.9826343486272,19.6832053863709
"C39270",18.7788664009364,19.1275686978111,19.6610804456188,19.0157907053092,18.5065322872817,17.7748899879386,18.3081079016656,18.4337687980721,17.4388811737361,18.0828351232395,18.1207137553491,18.996900986213,18.662814384264,19.0650479244398,18.6955817432861,18.364113275762,18.997518565295,18.2059936522051,16.7926378029727,18.4845515139609,18.249150497612,18.0565689229966,17.8674597410156,18.8379604833494,18.6929151240055,18.5025094049981,18.3860435011447,19.0886381571756,19.0728784054821,18.7745908321144,18.3341335907982,19.517763566795,20.1313081205927,18.2903428983801,18.5212937117453,20.0912545835533,19.5742368744671,18.9885487842849,18.0468149370691,18.5255322789155,18.7396487785454,18.5006551833366,18.6936128665687,18.4883579698315,18.5620075914638,18.9712039229271,18.3794375981264,18.7690726808366,19.0320430356544,19.2858943404454,18.6439160660119,19.4348440228824,19.3594064128191,19.4496040917951,18.6160534066204,18.9102328156946,18.6276585588976,19.5141168650987,18.7845709492729,18.5736102084925,18.8524929343976,19.2728165607818,19.270883856655,18.8491576663278,18.0375415918899,18.6798923962573,17.6327538571404,18.79725305059,19.2508905357233,18.4537287995794,18.5081352088027,18.8608263150611,17.6021841462604,17.9282118440218,19.2031400614075,17.9949610618492,19.2712259150301,18.5966920606771,19.6108788571487,19.0605428989482,18.974378176892,19.0883715945712,19.926558054863,18.0373270926547,18.0703882796158,18.8857202020115,18.8415827744058,19.5257329860132,18.8303418909433,19.1117750029669,19.7970250140969,19.4063752655469,19.0468921870341,18.7547929213447,18.7535758632434,20.1722980908142,19.0826974132765,19.4198635068016,19.06424805848,19.1943528863426,18.440642106909,18.2185821551682,18.1767380524894,18.107983262968,19.439654382583,18.1936504820737,18.7292755344931,18.0665885211191,19.5748078462343,20.0526436667763,18.6735161223391,18.821487506828,20.2273139246125,19.9156357938084,19.0786564047619,19.5395791420428,19.2337788107861,19.3798288850688,18.7578912921326,19.0542889907089,18.7352981878845,20.400404172997,19.7553652036107,18.6146235834624,19.0508849015317,18.6524003628885,18.6990165876392,18.6826826077366,18.6322746065826,18.3208005488816,18.2321163985394
"C52475",23.6478659257509,23.7187701089266,24.1449735577051,23.6598615721913,23.3628101471903,23.3220801195406,23.4282354332125,23.5430011304778,23.1042792884614,22.4268298350063,23.053054179069,24.3300535703305,23.645837389762,23.8163556790122,23.9054007779113,22.8307540626995,24.0273242431922,22.9196726078673,22.156105610814,23.5102196805655,23.351113663065,22.7735288105812,22.5273937211743,23.1412165686788,23.2836807306708,23.5497272165674,22.7553961753772,23.5429652462177,24.7619551338231,23.9231396645966,23.3801279629454,24.084615399594,24.6169315243074,23.4826022955264,23.4032319495044,24.544311003095,24.0492888755569,23.5885168982686,22.7620583732362,23.2292323434809,23.9435029969502,23.2069425035567,23.2713439063556,23.094172746619,23.3467117421445,24.1999257056804,23.2680426374464,23.4580291847968,23.8139352794432,23.2279822179532,23.2727757056405,24.383453287192,23.973711465564,23.9316663086023,23.4260006931729,23.5730372595613,23.4041431598221,23.5367835110073,23.3676653632717,22.635559379935,23.9307075645214,24.0683676236174,23.8097803926022,23.2202596366198,22.6607695686059,23.9942558823033,22.533650307626,23.2903779152073,23.1412235862313,22.8800027123709,23.4930734886724,23.2873949235383,22.9246177183354,22.5936443801349,23.5341673792757,23.1213219798451,24.0962079643692,23.4666993425463,24.2975502323752,24.3394788463105,23.5687933421533,23.5518009482404,24.6742759019161,23.486131882004,22.918396142069,24.1112786531948,23.7880066479413,23.6210017041554,22.7380652448,23.4172098526295,24.4199686619656,24.9729822393411,23.9248306218289,24.5459355412488,23.7223779249712,24.4488571144323,24.6813635711742,23.7065479754413,23.9805952998651,24.1279744907333,23.243293564922,23.2566650917509,24.1287915542421,23.9040425052088,24.1092225075268,22.4673363847582,23.3521019034486,23.0440562016287,24.0703745209281,24.8713722036942,23.8313871774624,23.5463279941884,25.156491267065,24.6913953027454,24.2567770828451,24.1010497936451,23.8824022768801,24.1925998457962,23.4956542667656,23.9490210798032,23.7523268425968,25.1031622843843,24.301607689943,23.9021911715383,23.7403566121124,24.2396977244077,23.1059160196052,23.7501651640974,24.5585377260663,23.7981543524489,23.8388870048363
"C52748",21.9451001482921,21.2185372221905,22.6962446566614,22.1256953454511,21.3887315377888,20.7952715717305,21.9593482665103,21.5776560937616,20.7682336024872,20.3639700266405,20.4536554626798,22.6378489077816,20.190633715262,22.505229085592,21.9096045416851,19.9544249515242,21.2868600360585,21.2772431235499,19.0605112349753,21.1085244567782,21.5544014881984,21.168093638412,20.8319504537011,21.828968941214,21.9430885391232,20.5005861385106,20.0783150158881,21.3151335270124,22.2363949836745,22.5773546016558,19.9724287449462,22.3836383814496,23.1560676414792,20.8089052739729,19.8565851018897,21.7667169359759,21.776522590856,21.19146109363,20.3638577692544,21.4605683824928,21.2535993804418,19.9646694284514,22.0432816611647,21.3269434618802,21.6206069028082,20.5599175741668,21.8240217706538,22.2514587171702,20.7468587098254,20.2289701373482,22.0513247938913,22.4064627236849,22.4728593796573,22.6836594501251,21.1423919225473,19.3149128860766,21.0320457269308,21.8735361074659,20.3132594940652,20.2414618506676,22.1513625222608,21.9182703808252,22.219944260651,21.4938456788757,21.178342072763,22.2171012906967,19.7530322603823,21.3729319963864,NA,21.0352817159595,21.4663518369081,21.3702356213048,21.5299952355778,20.5511139871906,22.3505254114975,21.3803152019774,22.3951711484425,21.5373184219959,23.3062568442054,21.8589834123981,21.2760124857196,21.4938691276408,21.4991393271852,21.3876492468702,20.8278551453664,22.1714291035218,21.6051706703966,21.2365923484489,20.5429742173664,21.5591091073234,21.9918736776478,21.9823147293212,20.9404541199955,21.5872148608715,21.9807490344151,22.2915144457839,22.3415047072113,22.4938564262737,22.1280664000403,21.2944866969759,21.2125118216595,21.1798404661191,21.7545927320067,21.5008355595071,21.4056006273675,19.2156704450886,20.2508558480217,20.6422994162188,23.8640718196398,23.7449832566273,22.2000646459278,21.3662773854897,22.112901423902,23.4703252313187,22.3505723509645,20.8964765373005,22.217100994786,21.8903099276347,21.6920612066451,22.7335838946201,21.7220474517927,NA,21.6886933984741,22.7979223037319,21.013102497532,21.3845587540301,21.9147778136572,21.63355402818,22.6534980737981,22.4814003574826,22.4382040220265
"C39271",18.652984979314,19.3319622221899,19.8641030000877,19.4934489461651,18.3786589387168,17.4740703087097,18.5593994980167,18.3483391466708,17.9498210125401,18.2574891312979,18.4283479037243,19.0715042617809,18.8903919466526,19.1021346261162,19.2200641588892,18.2677696783728,19.4307690049138,18.5473878608695,16.6943170741336,18.8403415190445,18.4858646776878,17.8132551127445,17.236948470994,19.019362683211,19.2985369662142,18.7626123729146,18.3169355466745,18.895649237539,19.6577824772135,18.6942184377376,18.7649428427726,19.4236001640774,19.8665303599727,18.7943460551988,18.6346302766435,20.2548371705507,19.2390507209718,19.5138625030937,18.426850304776,18.9516063026615,18.5252110894695,18.7343193137687,19.4749120089937,18.5251269566063,18.2523559071646,19.0381366602793,18.7652083875471,19.1829083460974,18.9773553973405,18.9070901734025,18.8843941338214,19.8060885741316,19.473323259818,19.6201911821355,18.7325616268134,18.92595423167,18.7905171390449,19.4791151342697,18.9140434560936,18.687631976355,19.2569204417897,19.4931654988472,19.039682154961,18.8550326927397,17.9584054478997,18.7690759102243,17.9291485839209,18.6855735134263,19.3231713375822,18.4292350908714,18.5965792393812,18.6957244588892,17.7707348594627,18.4211073947185,19.6194838685087,18.5885755704092,19.8216743448946,19.0769643046956,20.0620935829156,19.7078359833745,19.1569101405393,19.3381814266182,20.0955695811848,18.3368944132758,18.49041610411,19.372990430277,19.1728108103298,19.4358736952391,18.6776439488098,19.1820329942119,19.8134289277454,19.7879774640624,19.2540367081449,19.1688752961715,18.7543231868004,19.9793065624605,19.3496224737556,19.4521889469367,18.8545731877443,19.1533491582456,18.4287649905208,18.6744474653014,18.4724132003371,17.9175469042769,19.6840157472565,18.4652555006289,19.0515780446477,18.3837296015073,19.884203318102,20.2193753465155,19.2240911990312,18.7726464164477,20.6183621999529,19.9187744516972,18.8592071727772,19.5666189672464,19.2722242615791,19.7859983564851,18.949413531534,18.8685482864588,18.8126661783429,20.5686417910231,19.8174802389203,19.0019716371029,18.7812028067835,18.9458810093369,18.7695247247913,18.7702347935299,19.1088358064925,18.7887342611709,18.6471562405915
"C46325",17.0511239540195,NA,16.93554492279,NA,NA,NA,NA,17.7143528570539,NA,NA,17.5642983733865,16.7136281611548,NA,NA,NA,NA,18.7528346842719,17.9620543835468,18.9989154137871,16.516715723193,NA,17.1663396418942,NA,NA,18.3214525188774,NA,NA,18.3726737965015,17.2641126779686,NA,NA,NA,17.5182151545391,NA,NA,NA,NA,NA,16.8696781779057,16.9118483758197,NA,16.7448995181432,16.2903428983801,17.4620149228536,18.2204869716618,18.7923105275848,17.3878911113017,NA,17.7789497946403,18.4519918236507,17.710073225341,17.9962307240995,NA,NA,16.8652499721166,18.2911572063757,18.2316477673896,17.1084938285862,16.8923886540564,17.7409072752275,17.2394959767167,17.323556195544,NA,17.1522254154851,18.8468615272867,16.4349376598337,17.3728565600461,16.6441238524999,17.5862827232221,NA,16.2472785403207,NA,NA,NA,NA,NA,17.2172761633073,17.8574161172512,16.8197425170628,NA,17.2470188693091,17.2360515746828,17.8072479940242,NA,18.6128433063351,18.0436521309318,18.1675994514106,18.2299594337019,17.4236576071485,16.9508975762908,17.3893204380516,17.721052447793,NA,17.6785588777833,NA,NA,18.2953788332411,18.4640511111176,17.6529919792729,16.7700056731743,NA,NA,NA,NA,18.428028873617,16.9387640707284,17.8656366240562,18.0092764377261,16.9674852108846,16.9385803127921,16.3965211655911,NA,17.8199046407499,NA,18.1974998817733,18.6835943478725,17.7450965421347,17.7475701860378,NA,17.1288401575337,NA,18.5765987504811,17.9794419427157,17.9513928675015,NA,NA,17.4271982464318,16.848182788716,17.3765493696718,16.8396220853871,17.0473689142443
"C33228",24.5167460155934,25.4149838826911,24.8906583835005,24.5484201377864,24.9589915967905,23.976185895684,24.3870300732149,24.1606940788093,23.9496989405986,24.5056579640542,24.6938947396879,25.0737694268429,25.4406677037083,25.1254339666049,24.8820575132706,25.2936607970725,25.1402858947727,24.8255191942183,24.5120629845206,24.7183978344834,24.3506384413032,23.9759026188567,24.2105283678863,24.8288545020114,24.8835703149568,25.4621571251497,24.9691549683082,25.6607036427579,25.1184928088782,23.741719916954,24.7495172662209,24.7417035636963,24.6684394474519,24.6558713301441,24.9653000763797,25.4766234776931,25.085757384373,24.6043506371865,24.8179999015762,24.648604883223,25.2430542467937,25.6086195192403,24.7745632857509,24.9265831181985,24.7025007670067,25.9640745624255,24.672543175625,24.4181750901127,25.7544279932653,26.0261961746893,25.1566554367599,25.8122984619176,24.962695617502,24.8561849955689,24.6639121270375,25.3860952211703,25.6049076681793,24.8732791640233,24.9110770398405,25.2171484876775,25.1696190691989,24.9311620327229,25.1395949109216,24.9481579518158,25.2409534609039,24.1170398254611,23.9833025176222,24.727120675841,24.5747609666961,25.035750214972,25.1060034323805,24.9838756833681,23.7682338044416,24.5716896960281,25.1076002201431,24.4487377889709,25.5656994507762,25.1810726182566,24.84926191479,25.826360921578,25.2862424489434,25.3432448243696,25.5106415252835,24.8528557860074,25.1830027299239,25.2796046304128,24.8294477059679,25.0486170799329,24.8667357881265,24.7565887956643,24.3915237912331,25.2096548966264,25.2995652263516,25.1648526198844,24.9541381679836,25.0867736129761,25.014963050396,25.7388760877659,24.4599285941597,24.5514062261801,24.3947264433326,24.3538358874382,24.5034682578554,24.5587542097528,25.7792236970103,25.9554312163124,25.837837036891,25.1717505310407,25.2794028608671,25.0749869688266,24.5173594200454,24.4280940657922,24.7320419377814,24.8312065230171,25.1000618674226,25.8472862138766,25.8637891806603,25.4474742489498,25.2189720082437,25.3795095182814,25.1090313227331,25.4678199508489,25.4996282869656,24.7177299662771,25.1060754999906,24.210646821899,24.6068084363543,24.6570139593864,24.9105116253096,24.7067605280357,24.7607813563557
